-33.743232	150.816642	2770	Dharruk
-34.05968	151.126746	2229	Dolans Bay
-33.765071	150.86929	2767	Doonside
-33.877195	151.244765	2028	Double Bay
-34.175584	150.713794	2569	Douglas Park
-33.874405	151.280416	2030	Dover Heights
-33.851056	151.154542	2047	Drummoyne
-33.676775	151.199879	2084	Duffys Forest
-33.904241	151.143319	2203	Dulwich Hill
-33.799405	151.044189	2117	Dundas
-33.681875	151.028435	2158	Dural
-34.037882	150.814153	2558	Eagle Vale
-33.92651	151.12648	2206	Earlwood
-33.963359	150.986695	2213	East Hills
-33.766415	151.186095	2070	East Lindfield
-33.813769	151.140289	2113	East Ryde
-33.803114	150.852192	2766	Eastern Creek
-33.946043	151.223301	2036	Eastgardens
-33.925133	151.213199	2018	Eastlakes
-33.789986	151.080914	2122	Eastwood
-33.52466	150.881372	2756	Ebenezer
-33.877057	150.875292	2176	Edensor Park
-33.878586	151.235106	2027	Edgecliff
-33.951867	150.850656	2174	Edmondson Park
-33.695015	151.280156	2101	Elanora Heights
-34.059038	150.711427	2570	Elderslie
-33.872829	151.226593	2011	Elizabeth Bay
-34.040061	150.672006	2570	Ellis Lane
-33.642011	151.276109	2105	Elvina Bay
-33.742855	150.808263	2770	Emerton
-33.754097	150.653269	2750	Emu Plains
-33.886854	151.092425	2136	Enfield
-33.895575	151.093456	2133	Enfield South
-34.065716	151.012663	2233	Engadine
-34.082052	150.795131	2560	Englorie Park
-33.8994155729289	151.171016693115	2042	Enmore
-33.772549	151.082365	2121	Epping
-33.814144	151.054495	2115	Ermington
-33.807618	150.789313	2759	Erskine Park
-33.899681	151.184114	2043	Erskineville
-34.031357	150.80968	2558	Eschol Park
-33.897075	151.19113	2015	Eveleigh
-33.868529	150.955512	2165	Fairfield
-33.869449	150.977528	2165	Fairfield East
-33.864603	150.938451	2165	Fairfield Heights
-33.868955	150.922057	2165	Fairfield West
-33.796219	151.269966	2094	Fairlight
-33.693706	150.541308	2776	Faulconbridge
-33.602321	151.055702	2159	Fiddletown
-33.866368	151.130136	2046	Five Dock
-33.762011	151.21406	2087	Forestville
-33.545429	150.794878	2756	Freemans Reach
-33.750964	151.226036	2086	Frenchs Forest
-33.652661	151.043059	2159	Galston
-33.912851	150.982469	2198	Georges Hall
-34.107035	150.761815	2560	Gilead
-33.799843	150.947276	2145	Girraween
-33.832894	151.126964	2111	Gladesville
-33.880815	151.187791	2037	Glebe
-34.084184	150.775275	2560	Glen Alpine
-33.768024	150.621693	2773	Glenbrook
-33.739075	150.855174	2761	Glendenning
-33.971305	150.894517	2167	Glenfield
-33.703218	151.006899	2156	Glenhaven
-33.790683	150.6693	2745	Glenmore Park
-33.620011	151.023035	2157	Glenorie
-33.737863	150.922732	2768	Glenwood
-33.535657	150.765856	2756	Glossodia
-33.755765	151.152835	2072	Gordon
-33.822486	151.186731	2065	Gore Hill
-33.835887	151.01064	2142	Granville
-34.053291	150.66925	2570	Grasmere
-34.05884	151.081652	2232	Grays Point
-33.903526	150.86636	2168	Green Valley
-33.906744	151.057271	2190	Greenacre
-33.904792	150.009899	2745	Greendale
-33.872187	150.889408	2176	Greenfield Park
-33.831958	151.186129	2065	Greenwich
-33.829667	150.951452	2145	Greystanes
-33.584089	150.672944	2753	Grose Vale
-33.602392	150.688628	2753	Grose Wold
-33.853984	150.985958	2161	Guildford
-33.851099	150.972299	2161	Guildford West
-34.033142	151.085421	2227	Gymea
-33.880496	151.138839	2045	Haberfield
-33.948113	150.953727	2170	Hammondville
-33.778663	151.285772	2096	Harbord
-34.023239	150.742232	2567	Harrington Park
-33.822427	151.008961	2150	Harris Park
